1, "Sun May 12 16:46:36 +0000 2019", "N/A"
2, "Sun May 12 12:15:39 +0000 2019", "N/A"
3, "Sun May 12 11:53:52 +0000 2019", "MercedesAMGF1"
4, "Sat May 11 11:08:43 +0000 2019", "JeanTodt"
5, "Fri May 10 16:11:42 +0000 2019", "MercedesAMGF1"
6, "Fri May 10 11:43:58 +0000 2019", "MercedesBenzUSA"
7, "Thu May 09 15:50:48 +0000 2019", "IWC"
8, "Thu May 09 12:59:53 +0000 2019", "N/A"
9, "Wed May 08 20:14:39 +0000 2019", "TommyHilfiger"
10, "Tue May 07 02:00:39 +0000 2019", "N/A"
11, "Mon May 06 17:17:55 +0000 2019", "N/A"
12, "Sun May 05 19:46:52 +0000 2019", "N/A"
13, "Sat May 04 18:33:50 +0000 2019", "N/A"
14, "Thu May 02 18:56:42 +0000 2019", "N/A"
15, "Wed May 01 13:01:31 +0000 2019", "N/A"
16, "Tue Apr 30 18:36:17 +0000 2019", "serenawilliams"
17, "Sun Apr 28 16:55:54 +0000 2019", "N/A"
18, "Sun Apr 28 11:33:36 +0000 2019", "N/A"
19, "Sat Apr 27 16:06:33 +0000 2019", "N/A"
20, "Sat Apr 27 11:19:55 +0000 2019", "MercedesAMGF1"
21, "Fri Apr 26 17:43:12 +0000 2019", "MSI_Images"
22, "Fri Apr 26 10:09:21 +0000 2019", "N/A"
23, "Thu Apr 25 18:09:18 +0000 2019", "MSI_Images"
24, "Wed Apr 24 16:46:44 +0000 2019", "N/A"
25, "Sun Apr 21 18:16:33 +0000 2019", "N/A"
26, "Thu Apr 18 16:58:13 +0000 2019", "PUMA"
27, "Tue Apr 16 15:13:00 +0000 2019", "Bose"
28, "Mon Apr 15 17:17:34 +0000 2019", "N/A"
29, "Mon Apr 15 12:26:33 +0000 2019", "MercedesAMGF1"
30, "Sun Apr 14 20:48:57 +0000 2019", "N/A"
31, "Sun Apr 14 15:54:57 +0000 2019", "MercedesAMGF1"
32, "Sun Apr 14 12:43:51 +0000 2019", "N/A"
33, "Sat Apr 13 16:29:05 +0000 2019", "Bose"
34, "Sat Apr 13 11:33:26 +0000 2019", "able2uk"
35, "Sat Apr 13 10:47:57 +0000 2019", "N/A"
36, "Sat Apr 13 09:36:27 +0000 2019", "F1"
37, "Fri Apr 12 14:55:48 +0000 2019", "13thwitness"
38, "Thu Apr 11 13:53:03 +0000 2019", "TommyHilfiger"
39, "Wed Apr 10 17:28:09 +0000 2019", "N/A"
40, "Wed Apr 10 08:34:02 +0000 2019", "N/A"
41, "Tue Apr 09 13:53:24 +0000 2019", "N/A"
42, "Mon Apr 08 19:05:27 +0000 2019", "PUMA"
43, "Sun Apr 07 19:57:37 +0000 2019", "nicolashamilton"
44, "Fri Apr 05 16:52:00 +0000 2019", "N/A"
45, "Thu Apr 04 16:43:14 +0000 2019", "N/A"
46, "Tue Apr 02 18:08:16 +0000 2019", "N/A"
47, "Mon Apr 01 16:35:57 +0000 2019", "MercedesAMGF1"
48, "Sun Mar 31 20:28:30 +0000 2019", "N/A"
49, "Sun Mar 31 18:43:20 +0000 2019", "N/A"
50, "Sun Mar 31 18:06:55 +0000 2019", "N/A"
51, "Sun Mar 31 10:55:17 +0000 2019", "N/A"
52, "Sat Mar 30 18:43:08 +0000 2019", "N/A"
53, "Sat Mar 30 11:46:23 +0000 2019", "MercedesAMGF1"
54, "Fri Mar 29 14:44:51 +0000 2019", "MercedesAMGF1"
55, "Thu Mar 28 16:31:34 +0000 2019", "N/A"
56, "Wed Mar 27 20:28:57 +0000 2019", "N/A"
57, "Wed Mar 27 16:14:42 +0000 2019", "N/A"
58, "Tue Mar 26 13:53:07 +0000 2019", "England"
59, "Fri Mar 22 16:42:30 +0000 2019", "N/A"
60, "Thu Mar 21 17:15:07 +0000 2019", "13thwitness"
61, "Sun Mar 17 19:39:48 +0000 2019", "N/A"
62, "Sun Mar 17 11:16:37 +0000 2019", "N/A"
63, "Sat Mar 16 11:54:16 +0000 2019", "N/A"
64, "Fri Mar 15 11:58:12 +0000 2019", "N/A"
65, "Thu Mar 14 22:00:28 +0000 2019", "N/A"
66, "Mon Mar 11 09:32:30 +0000 2019", "N/A"
67, "Sun Mar 10 17:13:00 +0000 2019", "N/A"
68, "Sat Mar 09 18:55:28 +0000 2019", "PET_Motorsports"
69, "Sat Mar 09 16:07:22 +0000 2019", "N/A"
70, "Fri Mar 08 15:53:43 +0000 2019", "N/A"
71, "Thu Mar 07 17:48:13 +0000 2019", "TommyHilfiger"
72, "Thu Mar 07 14:59:52 +0000 2019", "N/A"
73, "Wed Mar 06 18:24:45 +0000 2019", "N/A"
74, "Tue Mar 05 15:29:01 +0000 2019", "N/A"
75, "Mon Mar 04 12:48:13 +0000 2019", "Zendaya"
76, "Fri Mar 01 12:42:40 +0000 2019", "N/A"
77, "Thu Feb 28 17:54:02 +0000 2019", "MonsterEnergy"
78, "Thu Feb 28 14:22:39 +0000 2019", "N/A"
79, "Tue Feb 26 20:51:01 +0000 2019", "MercedesAMGF1"
80, "Thu Feb 21 20:33:47 +0000 2019", "TommyHilfiger"
81, "Wed Feb 20 18:45:23 +0000 2019", "N/A"
82, "Tue Feb 19 13:42:28 +0000 2019", "N/A"
83, "Mon Feb 18 17:54:53 +0000 2019", "MercedesAMGF1"
84, "Thu Feb 14 09:02:57 +0000 2019", "N/A"
85, "Wed Feb 13 13:57:53 +0000 2019", "N/A"
86, "Wed Feb 13 10:19:32 +0000 2019", "N/A"
87, "Wed Feb 13 08:35:20 +0000 2019", "MercedesAMGF1"
88, "Fri Feb 08 18:42:07 +0000 2019", "N/A"
89, "Thu Feb 07 18:06:11 +0000 2019", "MercedesAMG"
90, "Tue Feb 05 20:24:03 +0000 2019", "N/A"
91, "Mon Feb 04 13:46:14 +0000 2019", "Patriots"
92, "Thu Jan 31 19:43:25 +0000 2019", "MSI_Images"
93, "Wed Jan 30 14:41:25 +0000 2019", "MercedesAMGF1"
94, "Sun Jan 27 19:12:42 +0000 2019", "kellyslater"
95, "Sat Jan 26 17:35:27 +0000 2019", "N/A"
96, "Thu Jan 24 19:51:26 +0000 2019", "N/A"
97, "Wed Jan 23 19:53:19 +0000 2019", "YG"
98, "Mon Jan 21 19:40:52 +0000 2019", "N/A"
99, "Fri Jan 18 12:51:24 +0000 2019", "RF_Tweets"
100, "Fri Jan 18 12:26:07 +0000 2019", "RF_Tweets"
101, "Tue Jan 15 20:22:58 +0000 2019", "IWC"
102, "Mon Jan 14 20:31:31 +0000 2019", "PUMA"
103, "Sun Jan 13 17:12:44 +0000 2019", "kellyslater"
104, "Tue Jan 08 16:05:56 +0000 2019", "N/A"
105, "Mon Jan 07 18:22:37 +0000 2019", "N/A"
106, "Thu Jan 03 13:56:53 +0000 2019", "N/A"
107, "Wed Jan 02 21:21:12 +0000 2019", "N/A"
108, "Mon Dec 31 23:46:43 +0000 2018", "N/A"
109, "Sun Dec 30 17:24:52 +0000 2018", "MercedesAMGF1"
110, "Tue Dec 25 20:39:19 +0000 2018", "N/A"
111, "Tue Dec 25 20:10:09 +0000 2018", "N/A"
112, "Sun Dec 23 21:49:06 +0000 2018", "N/A"
113, "Fri Dec 21 18:53:38 +0000 2018", "N/A"
114, "Fri Dec 21 10:45:04 +0000 2018", "Daimler"
115, "Fri Dec 21 10:44:15 +0000 2018", "Daimler"
116, "Wed Dec 19 20:21:48 +0000 2018", "N/A"
117, "Tue Dec 18 18:57:56 +0000 2018", "N/A"
118, "Mon Dec 17 21:09:04 +0000 2018", "N/A"
119, "Mon Dec 17 14:42:36 +0000 2018", "BillyMonger"
120, "Mon Dec 17 14:09:04 +0000 2018", "KingBach"
121, "Mon Dec 17 10:40:38 +0000 2018", "N/A"
122, "Sun Dec 16 21:35:37 +0000 2018", "N/A"
123, "Sun Dec 16 19:48:22 +0000 2018", "BillyMonger"
124, "Sun Dec 16 12:46:44 +0000 2018", "N/A"
125, "Thu Dec 13 18:40:47 +0000 2018", "N/A"
126, "Tue Dec 11 17:47:40 +0000 2018", "MercedesAMGF1"
127, "Mon Dec 10 19:09:15 +0000 2018", "N/A"
128, "Sat Dec 08 14:36:47 +0000 2018", "N/A"
129, "Thu Dec 06 18:09:55 +0000 2018", "N/A"
130, "Tue Dec 04 20:10:35 +0000 2018", "PUMA"
131, "Mon Dec 03 18:10:06 +0000 2018", "N/A"
132, "Sun Dec 02 20:23:08 +0000 2018", "alexlowes22"
133, "Thu Nov 29 17:32:09 +0000 2018", "N/A"
134, "Tue Nov 27 18:06:33 +0000 2018", "TommyHilfiger"
135, "Mon Nov 26 19:56:17 +0000 2018", "N/A"
136, "Mon Nov 26 16:15:54 +0000 2018", "N/A"
137, "Mon Nov 26 12:13:10 +0000 2018", "MercedesAMGF1"
138, "Sun Nov 25 16:47:17 +0000 2018", "N/A"
139, "Sun Nov 25 12:33:03 +0000 2018", "MercedesAMGF1"
140, "Sun Nov 25 11:41:27 +0000 2018", "N/A"
141, "Sun Nov 25 10:22:41 +0000 2018", "KingBach"
142, "Sat Nov 24 16:32:33 +0000 2018", "F1"
143, "Sat Nov 24 15:19:43 +0000 2018", "N/A"
144, "Sat Nov 24 11:19:51 +0000 2018", "MercedesAMGF1"
145, "Fri Nov 23 18:38:48 +0000 2018", "N/A"
146, "Fri Nov 23 15:02:48 +0000 2018", "MercedesAMGF1"
147, "Thu Nov 22 17:27:01 +0000 2018", "BellRacingEU"
148, "Thu Nov 22 16:50:14 +0000 2018", "N/A"
149, "Wed Nov 21 21:17:25 +0000 2018", "N/A"
150, "Wed Nov 21 14:47:39 +0000 2018", "MercedesAMGF1"
151, "Sun Nov 18 22:21:23 +0000 2018", "thegranturismo"
152, "Sat Nov 17 13:44:54 +0000 2018", "N/A"
153, "Thu Nov 15 21:23:19 +0000 2018", "Bose"
154, "Thu Nov 15 11:25:11 +0000 2018", "N/A"
155, "Wed Nov 14 19:01:13 +0000 2018", "N/A"
156, "Tue Nov 13 20:05:11 +0000 2018", "N/A"
157, "Tue Nov 13 16:17:40 +0000 2018", "MercedesAMGF1"
158, "Tue Nov 13 14:58:09 +0000 2018", "N/A"
159, "Mon Nov 12 09:28:02 +0000 2018", "MercedesAMGF1"
160, "Sun Nov 11 21:54:35 +0000 2018", "N/A"
161, "Sun Nov 11 19:48:13 +0000 2018", "N/A"
162, "Sun Nov 11 15:06:34 +0000 2018", "MercedesAMGF1"
163, "Sun Nov 11 14:24:50 +0000 2018", "SmallStepsDocs"
164, "Sun Nov 11 13:02:25 +0000 2018", "N/A"
165, "Sat Nov 10 19:48:19 +0000 2018", "N/A"
166, "Sat Nov 10 15:41:48 +0000 2018", "MercedesAMGF1"
167, "Sat Nov 10 12:28:19 +0000 2018", "BellRacingEU"
168, "Thu Nov 08 22:49:35 +0000 2018", "N/A"
169, "Thu Nov 08 15:08:59 +0000 2018", "N/A"
170, "Tue Nov 06 19:19:57 +0000 2018", "TommyHilfiger"
171, "Mon Nov 05 16:26:56 +0000 2018", "N/A"
172, "Sat Nov 03 15:02:26 +0000 2018", "ComplexCon"
173, "Fri Nov 02 16:58:35 +0000 2018", "SmallStepsDocs"
174, "Fri Nov 02 16:42:59 +0000 2018", "MercedesAMGF1"
175, "Tue Oct 30 19:29:59 +0000 2018", "MercedesAMGF1"
176, "Mon Oct 29 19:30:22 +0000 2018", "N/A"
177, "Mon Oct 29 16:35:36 +0000 2018", "JeanTodt"
178, "Mon Oct 29 16:02:04 +0000 2018", "N/A"
179, "Mon Oct 29 00:50:53 +0000 2018", "N/A"
180, "Sun Oct 28 22:57:10 +0000 2018", "N/A"
181, "Sun Oct 28 20:52:54 +0000 2018", "N/A"
182, "Sun Oct 28 15:27:37 +0000 2018", "N/A"
183, "Sun Oct 28 14:05:34 +0000 2018", "TommyHilfiger"
184, "Sat Oct 27 20:44:30 +0000 2018", "N/A"
185, "Sat Oct 27 13:23:14 +0000 2018", "MercedesAMGF1"
186, "Fri Oct 26 17:34:06 +0000 2018", "PUMA"
187, "Thu Oct 25 19:47:11 +0000 2018", "N/A"
188, "Thu Oct 25 16:42:08 +0000 2018", "N/A"
189, "Wed Oct 24 20:13:38 +0000 2018", "N/A"
190, "Tue Oct 23 19:32:29 +0000 2018", "F1"
191, "Tue Oct 23 16:31:40 +0000 2018", "MonsterEnergy"
192, "Mon Oct 22 22:38:53 +0000 2018", "obj"
193, "Mon Oct 22 20:46:44 +0000 2018", "MercedesBenz"
194, "Sun Oct 21 21:43:11 +0000 2018", "N/A"
195, "Sun Oct 21 16:49:51 +0000 2018", "N/A"
196, "Sat Oct 20 23:03:50 +0000 2018", "N/A"
197, "Sat Oct 20 17:11:46 +0000 2018", "N/A"
198, "Sat Oct 20 16:06:12 +0000 2018", "MercedesAMGF1"
199, "Fri Oct 19 19:26:37 +0000 2018", "Trevornoah"
200, "Fri Oct 19 13:58:06 +0000 2018", "MercedesAMGF1"
